업체명,업종,주소,전화번호,평점,리뷰수,연락상태,나우링크URL,네이버플레이스URL,수집일시
"올댓뷰티아카데미학원 인천점",학원,"인천광역시 부평구 부평문화로 55 YD타워 12층",,,,pending,https://www.nowlink.kr/store/academy-인천-9,https://incheon.allthat-beauty.com,2026-04-27T01:59:13.695Z
"SBS아카데미뷰티스쿨 인천논현캠퍼스",학원,"인천광역시 남동구 논고개로123번길 35 칼리오페 B동 9층 917호",,,,pending,https://www.nowlink.kr/store/academy-인천-10,http://nonhyeon.sbsbeautystyle.com/campus.asp,2026-04-27T01:59:13.695Z
"주신자동차운전전문학원",학원,"인천광역시 미추홀구 노적산로 66-36 주신자동차운전전문학원",,,,pending,https://www.nowlink.kr/store/academy-인천-11,http://www.zushincar.co.kr/,2026-04-27T01:59:13.695Z
"신진자동차운전전문학원",학원,"인천광역시 계양구 아나지로 561",,,,pending,https://www.nowlink.kr/store/academy-인천-12,https://1544-3386.com/,2026-04-27T01:59:13.695Z
"한성자동차운전전문학원",학원,"인천광역시 서구 중봉대로 266 한성자동차운전전문학원",,,,pending,https://www.nowlink.kr/store/academy-인천-13,http://www.hansungdrive.com/,2026-04-27T01:59:13.695Z
"올댓뷰티아카데미학원 인천점",학원,"인천광역시 부평구 부평문화로 55 YD타워 12층",,,,pending,https://www.nowlink.kr/store/academy-인천-14,https://incheon.allthat-beauty.com,2026-04-27T01:59:13.695Z
"SBS아카데미뷰티스쿨 인천논현캠퍼스",학원,"인천광역시 남동구 논고개로123번길 35 칼리오페 B동 9층 917호",,,,pending,https://www.nowlink.kr/store/academy-인천-15,http://nonhyeon.sbsbeautystyle.com/campus.asp,2026-04-27T01:59:13.695Z
"주신자동차운전전문학원",학원,"인천광역시 미추홀구 노적산로 66-36 주신자동차운전전문학원",,,,pending,https://www.nowlink.kr/store/academy-인천-16,http://www.zushincar.co.kr/,2026-04-27T01:59:13.695Z
"신진자동차운전전문학원",학원,"인천광역시 계양구 아나지로 561",,,,pending,https://www.nowlink.kr/store/academy-인천-17,https://1544-3386.com/,2026-04-27T01:59:13.695Z
"한성자동차운전전문학원",학원,"인천광역시 서구 중봉대로 266 한성자동차운전전문학원",,,,pending,https://www.nowlink.kr/store/academy-인천-18,http://www.hansungdrive.com/,2026-04-27T01:59:13.695Z
"올댓뷰티아카데미학원 인천점",학원,"인천광역시 부평구 부평문화로 55 YD타워 12층",,,,pending,https://www.nowlink.kr/store/academy-인천-19,https://incheon.allthat-beauty.com,2026-04-27T01:59:13.695Z
"SBS아카데미뷰티스쿨 인천논현캠퍼스",학원,"인천광역시 남동구 논고개로123번길 35 칼리오페 B동 9층 917호",,,,pending,https://www.nowlink.kr/store/academy-인천-20,http://nonhyeon.sbsbeautystyle.com/campus.asp,2026-04-27T01:59:13.695Z
"주신자동차운전전문학원",학원,"인천광역시 미추홀구 노적산로 66-36 주신자동차운전전문학원",,,,pending,https://www.nowlink.kr/store/academy-인천-21,http://www.zushincar.co.kr/,2026-04-27T01:59:13.695Z
"신진자동차운전전문학원",학원,"인천광역시 계양구 아나지로 561",,,,pending,https://www.nowlink.kr/store/academy-인천-22,https://1544-3386.com/,2026-04-27T01:59:13.695Z
"한성자동차운전전문학원",학원,"인천광역시 서구 중봉대로 266 한성자동차운전전문학원",,,,pending,https://www.nowlink.kr/store/academy-인천-23,http://www.hansungdrive.com/,2026-04-27T01:59:13.695Z
"올댓뷰티아카데미학원 인천점",학원,"인천광역시 부평구 부평문화로 55 YD타워 12층",,,,pending,https://www.nowlink.kr/store/academy-인천-24,https://incheon.allthat-beauty.com,2026-04-27T01:59:13.695Z
"SBS아카데미뷰티스쿨 인천논현캠퍼스",학원,"인천광역시 남동구 논고개로123번길 35 칼리오페 B동 9층 917호",,,,pending,https://www.nowlink.kr/store/academy-인천-25,http://nonhyeon.sbsbeautystyle.com/campus.asp,2026-04-27T01:59:13.695Z
"아르떼스피치학원 대구점",학원,"대구광역시 중구 봉산문화길 10 은성빌딩 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-1,https://link.inpock.co.kr/arte_daegu,2026-04-27T01:59:14.730Z
"올댓뷰티아카데미학원 대구점",학원,"대구광역시 중구 중앙대로 390 센트럴엠 9층",,,,pending,https://www.nowlink.kr/store/academy-대구-2,http://daegu.allthat-beauty.com,2026-04-27T01:59:14.730Z
"인생뮤직학원 동성로점",학원,"대구광역시 중구 동성로3길 89 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-3,https://inmuunity.com/branch/daegu/,2026-04-27T01:59:14.730Z
"한국경찰학원",학원,"대구광역시 중구 중앙대로 390 센트럴엠 6층",,,,pending,https://www.nowlink.kr/store/academy-대구-4,http://daegu.koreapolice.co.kr,2026-04-27T01:59:14.730Z
"퍼스트바리스타제과제빵학원 대구점",학원,"대구광역시 중구 동성로1길 16 동성로타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대구-5,https://blog.naver.com/bs_firstacademy,2026-04-27T01:59:14.730Z
"아르떼스피치학원 대구점",학원,"대구광역시 중구 봉산문화길 10 은성빌딩 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-6,https://link.inpock.co.kr/arte_daegu,2026-04-27T01:59:14.730Z
"올댓뷰티아카데미학원 대구점",학원,"대구광역시 중구 중앙대로 390 센트럴엠 9층",,,,pending,https://www.nowlink.kr/store/academy-대구-7,http://daegu.allthat-beauty.com,2026-04-27T01:59:14.730Z
"인생뮤직학원 동성로점",학원,"대구광역시 중구 동성로3길 89 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-8,https://inmuunity.com/branch/daegu/,2026-04-27T01:59:14.730Z
"한국경찰학원",학원,"대구광역시 중구 중앙대로 390 센트럴엠 6층",,,,pending,https://www.nowlink.kr/store/academy-대구-9,http://daegu.koreapolice.co.kr,2026-04-27T01:59:14.730Z
"퍼스트바리스타제과제빵학원 대구점",학원,"대구광역시 중구 동성로1길 16 동성로타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대구-10,https://blog.naver.com/bs_firstacademy,2026-04-27T01:59:14.730Z
"아르떼스피치학원 대구점",학원,"대구광역시 중구 봉산문화길 10 은성빌딩 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-11,https://link.inpock.co.kr/arte_daegu,2026-04-27T01:59:14.730Z
"올댓뷰티아카데미학원 대구점",학원,"대구광역시 중구 중앙대로 390 센트럴엠 9층",,,,pending,https://www.nowlink.kr/store/academy-대구-12,http://daegu.allthat-beauty.com,2026-04-27T01:59:14.730Z
"인생뮤직학원 동성로점",학원,"대구광역시 중구 동성로3길 89 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-13,https://inmuunity.com/branch/daegu/,2026-04-27T01:59:14.730Z
"한국경찰학원",학원,"대구광역시 중구 중앙대로 390 센트럴엠 6층",,,,pending,https://www.nowlink.kr/store/academy-대구-14,http://daegu.koreapolice.co.kr,2026-04-27T01:59:14.730Z
"퍼스트바리스타제과제빵학원 대구점",학원,"대구광역시 중구 동성로1길 16 동성로타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대구-15,https://blog.naver.com/bs_firstacademy,2026-04-27T01:59:14.730Z
"아르떼스피치학원 대구점",학원,"대구광역시 중구 봉산문화길 10 은성빌딩 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-16,https://link.inpock.co.kr/arte_daegu,2026-04-27T01:59:14.730Z
"올댓뷰티아카데미학원 대구점",학원,"대구광역시 중구 중앙대로 390 센트럴엠 9층",,,,pending,https://www.nowlink.kr/store/academy-대구-17,http://daegu.allthat-beauty.com,2026-04-27T01:59:14.730Z
"인생뮤직학원 동성로점",학원,"대구광역시 중구 동성로3길 89 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-18,https://inmuunity.com/branch/daegu/,2026-04-27T01:59:14.730Z
"한국경찰학원",학원,"대구광역시 중구 중앙대로 390 센트럴엠 6층",,,,pending,https://www.nowlink.kr/store/academy-대구-19,http://daegu.koreapolice.co.kr,2026-04-27T01:59:14.730Z
"퍼스트바리스타제과제빵학원 대구점",학원,"대구광역시 중구 동성로1길 16 동성로타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대구-20,https://blog.naver.com/bs_firstacademy,2026-04-27T01:59:14.730Z
"아르떼스피치학원 대구점",학원,"대구광역시 중구 봉산문화길 10 은성빌딩 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-21,https://link.inpock.co.kr/arte_daegu,2026-04-27T01:59:14.730Z
"올댓뷰티아카데미학원 대구점",학원,"대구광역시 중구 중앙대로 390 센트럴엠 9층",,,,pending,https://www.nowlink.kr/store/academy-대구-22,http://daegu.allthat-beauty.com,2026-04-27T01:59:14.730Z
"인생뮤직학원 동성로점",학원,"대구광역시 중구 동성로3길 89 2층",,,,pending,https://www.nowlink.kr/store/academy-대구-23,https://inmuunity.com/branch/daegu/,2026-04-27T01:59:14.730Z
"한국경찰학원",학원,"대구광역시 중구 중앙대로 390 센트럴엠 6층",,,,pending,https://www.nowlink.kr/store/academy-대구-24,http://daegu.koreapolice.co.kr,2026-04-27T01:59:14.730Z
"퍼스트바리스타제과제빵학원 대구점",학원,"대구광역시 중구 동성로1길 16 동성로타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대구-25,https://blog.naver.com/bs_firstacademy,2026-04-27T01:59:14.730Z
"MBC아카데미뷰티학원 둔산점",학원,"대전광역시 서구 둔산로 26 203호 일부",,,,pending,https://www.nowlink.kr/store/academy-대전-1,https://mbcbeauty.co.kr/branch/main/home/daejeon2,2026-04-27T01:59:15.785Z
"알프스다이빙 스쿠버&amp;프리다이빙",학원,"대전광역시 중구 대둔산로 253 2층",,,,pending,https://www.nowlink.kr/store/academy-대전-2,https://smartstore.naver.com/alps_diving,2026-04-27T01:59:15.785Z
"인생뮤직학원 대전점",학원,"대전광역시 서구 둔산로31번길 72 501호 인생뮤직 대전점",,,,pending,https://www.nowlink.kr/store/academy-대전-3,https://www.inmuunity.com/branch/daejeon/,2026-04-27T01:59:15.785Z
"올댓뷰티아카데미학원 대전점",학원,"대전광역시 서구 대덕대로 216 NJ타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대전-4,https://daejeon.allthat-beauty.com,2026-04-27T01:59:15.785Z
"SBS아카데미미용학원 대전지점",학원,"대전광역시 서구 계룡로 640 태산빌딩 4층 SBS아카데미뷰티스쿨 대전캠퍼스",,,,pending,https://www.nowlink.kr/store/academy-대전-5,https://booking.naver.com/booking/6/bizes/1185389,2026-04-27T01:59:15.785Z
"MBC아카데미뷰티학원 둔산점",학원,"대전광역시 서구 둔산로 26 203호 일부",,,,pending,https://www.nowlink.kr/store/academy-대전-6,https://mbcbeauty.co.kr/branch/main/home/daejeon2,2026-04-27T01:59:15.785Z
"알프스다이빙 스쿠버&amp;프리다이빙",학원,"대전광역시 중구 대둔산로 253 2층",,,,pending,https://www.nowlink.kr/store/academy-대전-7,https://smartstore.naver.com/alps_diving,2026-04-27T01:59:15.785Z
"인생뮤직학원 대전점",학원,"대전광역시 서구 둔산로31번길 72 501호 인생뮤직 대전점",,,,pending,https://www.nowlink.kr/store/academy-대전-8,https://www.inmuunity.com/branch/daejeon/,2026-04-27T01:59:15.785Z
"올댓뷰티아카데미학원 대전점",학원,"대전광역시 서구 대덕대로 216 NJ타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대전-9,https://daejeon.allthat-beauty.com,2026-04-27T01:59:15.785Z
"SBS아카데미미용학원 대전지점",학원,"대전광역시 서구 계룡로 640 태산빌딩 4층 SBS아카데미뷰티스쿨 대전캠퍼스",,,,pending,https://www.nowlink.kr/store/academy-대전-10,https://booking.naver.com/booking/6/bizes/1185389,2026-04-27T01:59:15.785Z
"MBC아카데미뷰티학원 둔산점",학원,"대전광역시 서구 둔산로 26 203호 일부",,,,pending,https://www.nowlink.kr/store/academy-대전-11,https://mbcbeauty.co.kr/branch/main/home/daejeon2,2026-04-27T01:59:15.785Z
"알프스다이빙 스쿠버&amp;프리다이빙",학원,"대전광역시 중구 대둔산로 253 2층",,,,pending,https://www.nowlink.kr/store/academy-대전-12,https://smartstore.naver.com/alps_diving,2026-04-27T01:59:15.785Z
"인생뮤직학원 대전점",학원,"대전광역시 서구 둔산로31번길 72 501호 인생뮤직 대전점",,,,pending,https://www.nowlink.kr/store/academy-대전-13,https://www.inmuunity.com/branch/daejeon/,2026-04-27T01:59:15.785Z
"올댓뷰티아카데미학원 대전점",학원,"대전광역시 서구 대덕대로 216 NJ타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대전-14,https://daejeon.allthat-beauty.com,2026-04-27T01:59:15.785Z
"SBS아카데미미용학원 대전지점",학원,"대전광역시 서구 계룡로 640 태산빌딩 4층 SBS아카데미뷰티스쿨 대전캠퍼스",,,,pending,https://www.nowlink.kr/store/academy-대전-15,https://booking.naver.com/booking/6/bizes/1185389,2026-04-27T01:59:15.785Z
"MBC아카데미뷰티학원 둔산점",학원,"대전광역시 서구 둔산로 26 203호 일부",,,,pending,https://www.nowlink.kr/store/academy-대전-16,https://mbcbeauty.co.kr/branch/main/home/daejeon2,2026-04-27T01:59:15.785Z
"알프스다이빙 스쿠버&amp;프리다이빙",학원,"대전광역시 중구 대둔산로 253 2층",,,,pending,https://www.nowlink.kr/store/academy-대전-17,https://smartstore.naver.com/alps_diving,2026-04-27T01:59:15.785Z
"인생뮤직학원 대전점",학원,"대전광역시 서구 둔산로31번길 72 501호 인생뮤직 대전점",,,,pending,https://www.nowlink.kr/store/academy-대전-18,https://www.inmuunity.com/branch/daejeon/,2026-04-27T01:59:15.785Z
"올댓뷰티아카데미학원 대전점",학원,"대전광역시 서구 대덕대로 216 NJ타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대전-19,https://daejeon.allthat-beauty.com,2026-04-27T01:59:15.785Z
"SBS아카데미미용학원 대전지점",학원,"대전광역시 서구 계룡로 640 태산빌딩 4층 SBS아카데미뷰티스쿨 대전캠퍼스",,,,pending,https://www.nowlink.kr/store/academy-대전-20,https://booking.naver.com/booking/6/bizes/1185389,2026-04-27T01:59:15.785Z
"MBC아카데미뷰티학원 둔산점",학원,"대전광역시 서구 둔산로 26 203호 일부",,,,pending,https://www.nowlink.kr/store/academy-대전-21,https://mbcbeauty.co.kr/branch/main/home/daejeon2,2026-04-27T01:59:15.785Z
"알프스다이빙 스쿠버&amp;프리다이빙",학원,"대전광역시 중구 대둔산로 253 2층",,,,pending,https://www.nowlink.kr/store/academy-대전-22,https://smartstore.naver.com/alps_diving,2026-04-27T01:59:15.785Z
"인생뮤직학원 대전점",학원,"대전광역시 서구 둔산로31번길 72 501호 인생뮤직 대전점",,,,pending,https://www.nowlink.kr/store/academy-대전-23,https://www.inmuunity.com/branch/daejeon/,2026-04-27T01:59:15.785Z
"올댓뷰티아카데미학원 대전점",학원,"대전광역시 서구 대덕대로 216 NJ타워 5층",,,,pending,https://www.nowlink.kr/store/academy-대전-24,https://daejeon.allthat-beauty.com,2026-04-27T01:59:15.785Z
"SBS아카데미미용학원 대전지점",학원,"대전광역시 서구 계룡로 640 태산빌딩 4층 SBS아카데미뷰티스쿨 대전캠퍼스",,,,pending,https://www.nowlink.kr/store/academy-대전-25,https://booking.naver.com/booking/6/bizes/1185389,2026-04-27T01:59:15.785Z
"노블리즈뷰티아카데미 광주본원",학원,"광주광역시 동구 금남로 226-22 노블리즈 뷰티아카데미",,,,pending,https://www.nowlink.kr/store/academy-광주-1,http://www.instagram.com/nobleliz__gwangju,2026-04-27T01:59:17.038Z
"SBS아카데미컴퓨터아트학원 광주점",학원,"광주광역시 동구 금남로 238 무등빌딩 6층",,,,pending,https://www.nowlink.kr/store/academy-광주-2,https://gwangju.sbsart.com/,2026-04-27T01:59:17.038Z
"올댓뷰티아카데미학원 광주점",학원,"광주광역시 동구 금남로 238 4층",,,,pending,https://www.nowlink.kr/store/academy-광주-3,http://gwangju.allthat-beauty.com,2026-04-27T01:59:17.038Z
"F2MG 글로벌뷰티아카데미 광주 본원",학원,"광주광역시 동구 금남로 195 F2MG 글로벌뷰티아카데미",,,,pending,https://www.nowlink.kr/store/academy-광주-4,http://www.f2mg.co.kr,2026-04-27T01:59:17.038Z
"C&amp;C미술학원 광주수완점",학원,"광주광역시 광산구 장신로 164 2층",,,,pending,https://www.nowlink.kr/store/academy-광주-5,https://수완씨앤씨미술학원.kr/,2026-04-27T01:59:17.038Z
